audio_clipping,audio_clipping:confidence,background_noise_audible,background_noise_audible:confidence,overall_quality_of_the_audio,quiet_speaker,quiet_speaker:confidence,speaker_id,file_download,file_name,phrase,prompt,writer_id
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44220382,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44220382_72437470.wav&key=test_key_TISTK,1249120_44220382_72437470.wav,I love to walk and be outside but the bottoms of my feet get sore so quickly.,Foot ache,19638651
no_clipping,1,no_noise,0.6735,3.67,audible_speaker,1,44220382,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44220382_72530590.wav&key=test_key_TISTK,1249120_44220382_72530590.wav,My shoulder muscle hurts when I try to reach up.,Muscle pain,38202325
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44220382,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44220382_75303599.wav&key=test_key_TISTK,1249120_44220382_75303599.wav,My son squeezed a pimple and it broke open only to scab over and now looks like it is infected.,Infected wound,43755034
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44220382,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44220382_75955065.wav&key=test_key_TISTK,1249120_44220382_75955065.wav,When I carry heavy things i feel like breaking my back,Back pain,44118742
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44220382,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44220382_76831590.wav&key=test_key_TISTK,1249120_44220382_76831590.wav,I feel like the room is spinning,Feeling dizzy,43913997
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44220382,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44220382_77525606.wav&key=test_key_TISTK,1249120_44220382_77525606.wav,I tried to put my glasses to see more clear but cant find any change,Blurry vision,43318517
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44220382,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44220382_82052300.wav&key=test_key_TISTK,1249120_44220382_82052300.wav,"Had I stepped on a needle it wouldn't have hurt so much, like this damned spur in my heel.",Foot ache,44130352
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44220382,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44220382_82404119.wav&key=test_key_TISTK,1249120_44220382_82404119.wav,when i was washing my hair it was falling out heavily,Hair falling out,44088126
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44220382,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44220382_85606050.wav&key=test_key_TISTK,1249120_44220382_85606050.wav,When my grand father died I felt a hard emotional pain,Emotional pain,43949040
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44220382,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44220382_93846550.wav&key=test_key_TISTK,1249120_44220382_93846550.wav,I have a neck pain when I sit in-front of my laptop.,Neck pain,40632132
no_clipping,1,no_noise,0.6628,3.67,audible_speaker,1,44220382,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44220382_94690679.wav&key=test_key_TISTK,1249120_44220382_94690679.wav,I often get a sharp pain in my chest and I can't tell what I'm doing that might be triggering it.,Heart hurts,19638651
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44220382,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44220382_97217225.wav&key=test_key_TISTK,1249120_44220382_97217225.wav,My lower back hurts but it improves if I stretch it,Muscle pain,44164300
no_clipping,1,no_noise,0.6892,3.67,audible_speaker,1,44220382,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44220382_98734293.wav&key=test_key_TISTK,1249120_44220382_98734293.wav,There is a sharp pain in my bicep. I have tried to apply pain relief cream but it does not help.,Muscle pain,44124309
no_clipping,0.6549,no_noise,0.6901,3.67,audible_speaker,1,44235678,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44235678_30259629.wav&key=test_key_TISTK,1249120_44235678_30259629.wav,My skin is itchy and inflamed,Skin issue,14026697
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_10393597.wav&key=test_key_TISTK,1249120_44246595_10393597.wav,The pain feels like it's right below the skin,Muscle pain,44164300
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_105657955.wav&key=test_key_TISTK,1249120_44246595_105657955.wav,I have a feeling like my whole body is complaining,Joint pain,44118742
no_clipping,1,no_noise,0.6984,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_107248522.wav&key=test_key_TISTK,1249120_44246595_107248522.wav,I noticed an important decrease in my vision when I try to look at things up close.,Blurry vision,44130352
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_13494572.wav&key=test_key_TISTK,1249120_44246595_13494572.wav,Sometimes I feel like a claw on my chest that leaves me breathless.,Hard to breath,44130352
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_21583004.wav&key=test_key_TISTK,1249120_44246595_21583004.wav,I have internal pain whenever I come down with a cold.,Internal pain,44246595
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_23019203.wav&key=test_key_TISTK,1249120_44246595_23019203.wav,I had a collision while playing soccer.  My knee buckled and now it's unstable.,Injury from sports,19638651
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_25466020.wav&key=test_key_TISTK,1249120_44246595_25466020.wav,i feel pain in my body,Internal pain,43751808
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_25957473.wav&key=test_key_TISTK,1249120_44246595_25957473.wav,My body feels weak and i think that my face is fade and i can't sleep well,Body feels weak,44150058
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_26959468.wav&key=test_key_TISTK,1249120_44246595_26959468.wav,My heart hurts when I exercise,Heart hurts,21665495
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_31879288.wav&key=test_key_TISTK,1249120_44246595_31879288.wav,When I think of my parents I feel pain,Emotional pain,21665495
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_35641157.wav&key=test_key_TISTK,1249120_44246595_35641157.wav,I have a mental suffering,Emotional pain,43318517
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_40637850.wav&key=test_key_TISTK,1249120_44246595_40637850.wav,There is pain in the muscles I do not know caused,Muscle pain,43730599
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_42990999.wav&key=test_key_TISTK,1249120_44246595_42990999.wav,There is this pain that radiates from my chest up to my left arm.,Heart hurts,44130352
no_clipping,1,no_noise,0.6552,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_43497809.wav&key=test_key_TISTK,1249120_44246595_43497809.wav,My ear ache when I'm listening to music.,Ear ache,40632132
no_clipping,1,no_noise,0.6779,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_51049878.wav&key=test_key_TISTK,1249120_44246595_51049878.wav,"I get tired too fast, I can barely put on my clothes in the morning.",Body feels weak,44130352
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_53142700.wav&key=test_key_TISTK,1249120_44246595_53142700.wav,My knee hurts when I walk,Knee pain,42082009
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_56897538.wav&key=test_key_TISTK,1249120_44246595_56897538.wav,I don't have problems taking in breath but out breath is so heavy,Hard to breath,43930147
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_60134578.wav&key=test_key_TISTK,1249120_44246595_60134578.wav,I have a painful cramp in my feet,Foot ache,44340112
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_62158232.wav&key=test_key_TISTK,1249120_44246595_62158232.wav,"My stomach aches when I eat hot food, why?",Stomach ache,40632132
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_62839015.wav&key=test_key_TISTK,1249120_44246595_62839015.wav,I feel a clicking sensation in my knee each time I step.,Joint pain,43767396
no_clipping,1,no_noise,0.7018,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_71250003.wav&key=test_key_TISTK,1249120_44246595_71250003.wav,i can't ride my car at night because i have blurry vision.,Blurry vision,44063565
no_clipping,1,no_noise,0.6828,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_72677345.wav&key=test_key_TISTK,1249120_44246595_72677345.wav,i have a pain in my trapes,Muscle pain,43838565
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_73301906.wav&key=test_key_TISTK,1249120_44246595_73301906.wav,I have a cut on my foot that became infected from using the showers at the gym.,Infected wound,43755034
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_76562955.wav&key=test_key_TISTK,1249120_44246595_76562955.wav,"When I go to stand, my head starts swirling",Feeling dizzy,44164300
no_clipping,1,no_noise,0.6652,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_77258445.wav&key=test_key_TISTK,1249120_44246595_77258445.wav,I was playing soccer and I twisted my ankle,Injury from sports,42082009
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_89098147.wav&key=test_key_TISTK,1249120_44246595_89098147.wav,I don't know why I'm constantly sad.,Emotional pain,44292353
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_92462780.wav&key=test_key_TISTK,1249120_44246595_92462780.wav,He was discovered to have an open wound.,Open wound,44246595
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_94621639.wav&key=test_key_TISTK,1249120_44246595_94621639.wav,I feel pain inside I do not know what it is,Internal pain,43730599
no_clipping,1,no_noise,0.6621,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_95208403.wav&key=test_key_TISTK,1249120_44246595_95208403.wav,I can't stand with this horrible feeling in my stomach,Stomach ache,44118742
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_95437414.wav&key=test_key_TISTK,1249120_44246595_95437414.wav,I feel shoulder pain at intervals of time.,Shoulder pain,43772689
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_95549576.wav&key=test_key_TISTK,1249120_44246595_95549576.wav,i have issue with my skin,Skin issue,44266645
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_99457284.wav&key=test_key_TISTK,1249120_44246595_99457284.wav,When i eat i feel my stomach hurts,Stomach ache,44118742
no_clipping,1,no_noise,0.69,3.67,audible_speaker,1,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_90522474.wav&key=test_key_TISTK,1249120_44259428_90522474.wav,Chronic bone disease at the level of the doubles of the lower Estremidades,Knee pain,44218005
no_clipping,1,no_noise,0.6639,3.67,audible_speaker,1,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_91754229.wav&key=test_key_TISTK,1249120_44259428_91754229.wav,Oh my heart hurts me I tried to be calm and I can't,Heart hurts,43318517
no_clipping,1,no_noise,0.6635,3.67,audible_speaker,1,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_97884452.wav&key=test_key_TISTK,1249120_44259428_97884452.wav,"i am feeling so dizzy, body is so fragile.",Body feels weak,43930147
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_107500628.wav&key=test_key_TISTK,1249120_44273314_107500628.wav,"i can't walk, my knee hurts me",Knee pain,44124309
no_clipping,1,no_noise,0.6846,3.67,audible_speaker,1,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_109807607.wav&key=test_key_TISTK,1249120_44273314_109807607.wav,I feel like I can hardly breathe unless I get what's in my lungs out,Cough,44164300
no_clipping,1,no_noise,0.6841,3.67,audible_speaker,1,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_13390025.wav&key=test_key_TISTK,1249120_44273314_13390025.wav,I feel pain inside and I can not identify it,Internal pain,41918114
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_17246181.wav&key=test_key_TISTK,1249120_44273314_17246181.wav,My throught is so sore.,Neck pain,34987462
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_32293213.wav&key=test_key_TISTK,1249120_44273314_32293213.wav,I feel like something is squeezing my lungs.,Hard to breath,34987462
no_clipping,1,no_noise,0.6531,3.67,audible_speaker,1,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_38687390.wav&key=test_key_TISTK,1249120_44273314_38687390.wav,When I'm too high I start to feel dizzy,Feeling dizzy,38687371
no_clipping,1,no_noise,0.6667,3.67,audible_speaker,1,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_56365443.wav&key=test_key_TISTK,1249120_44273314_56365443.wav,I have a rash on my skin,Skin issue,44340112
no_clipping,1,no_noise,0.6917,3.67,audible_speaker,1,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_77840631.wav&key=test_key_TISTK,1249120_44273314_77840631.wav,I wish this excruciating feeling of loss could go away.,Emotional pain,44130352
no_clipping,0.6638,no_noise,0.6626,3.67,audible_speaker,0.6638,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_84611968.wav&key=test_key_TISTK,1249120_44273314_84611968.wav,My neck has been sore since the accident.,Neck pain,44140394
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_95639193.wav&key=test_key_TISTK,1249120_44273314_95639193.wav,i hit the ground when trying to shoot a basketball,Injury from sports,43930147
no_clipping,0.6533,no_noise,0.3467,3.67,audible_speaker,1,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_97771287.wav&key=test_key_TISTK,1249120_44273314_97771287.wav,My foot had been aching since last Tuesday.,Foot ache,44140394
no_clipping,1,no_noise,0.6649,3.67,audible_speaker,1,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_98448714.wav&key=test_key_TISTK,1249120_44273314_98448714.wav,I feel sad like hurt or pain,Emotional pain,44045955
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_18156280.wav&key=test_key_TISTK,1249120_44292353_18156280.wav,I am having running nose,Feeling cold,44088126
no_clipping,1,no_noise,0.6923,3.67,audible_speaker,1,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_62335378.wav&key=test_key_TISTK,1249120_44292353_62335378.wav,I have eruptions on my face that come and go .,Acne,43755034
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_67132028.wav&key=test_key_TISTK,1249120_44292353_67132028.wav,I feel weak all over.,Body feels weak,44140394
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_95558066.wav&key=test_key_TISTK,1249120_44292353_95558066.wav,I have a great stomach ache and i can't eat any thing,Stomach ache,44150058
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_109641805.wav&key=test_key_TISTK,1249120_44323331_109641805.wav,Severe pain in the ear,Ear ache,43730599
no_clipping,1,no_noise,0.6636,3.67,audible_speaker,1,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_13821399.wav&key=test_key_TISTK,1249120_44323331_13821399.wav,There is a sharp pain in my calve.,Muscle pain,34987462
no_clipping,1,no_noise,1,3.67,audible_speaker,1,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_20802934.wav&key=test_key_TISTK,1249120_44323331_20802934.wav,I cannot bear this squeezing sensation I have in my chest.,Heart hurts,44130352
no_clipping,0.6828,no_noise,0.3517,3.67,audible_speaker,1,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_30817447.wav&key=test_key_TISTK,1249120_44323331_30817447.wav,red flushes accompanied with itchy,Skin issue,43868212
no_clipping,1,no_noise,1,3.67,audible_speaker,0.6577,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_75046615.wav&key=test_key_TISTK,1249120_44323331_75046615.wav,i have a problem in my back i cannot extend it,Back pain,44066678
no_clipping,1,no_noise,0.6725,3.67,audible_speaker,1,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_95281494.wav&key=test_key_TISTK,1249120_44323331_95281494.wav,It hurts when I bent my arm,Joint pain,42082009
no_clipping,1,no_noise,1,3.67,audible_speaker,1,6338946,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_6338946_100134591.wav&key=test_key_TISTK,1249120_6338946_100134591.wav,My ear hurts when I touch it.,Ear ache,44292353
no_clipping,1,no_noise,0.6711,3.67,audible_speaker,1,6338946,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_6338946_106278244.wav&key=test_key_TISTK,1249120_6338946_106278244.wav,I suffered a deep wound in my hand and I can not stop the bleeding,Infected wound,41918114
no_clipping,1,no_noise,1,3.67,audible_speaker,1,6338946,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_6338946_11265543.wav&key=test_key_TISTK,1249120_6338946_11265543.wav,I just can't seem to get warm.  Even when everyone around me is warm I always feel cold.,Feeling cold,19638651
no_clipping,1,no_noise,1,3.67,audible_speaker,1,6338946,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_6338946_13743770.wav&key=test_key_TISTK,1249120_6338946_13743770.wav,Is there a cure for acne?,Acne,43730599
no_clipping,1,no_noise,1,3.67,audible_speaker,1,6338946,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_6338946_24164873.wav&key=test_key_TISTK,1249120_6338946_24164873.wav,"I hardly have enough stength to get up,",Body feels weak,34987462
no_clipping,1,no_noise,1,3.67,audible_speaker,1,6338946,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_6338946_27206977.wav&key=test_key_TISTK,1249120_6338946_27206977.wav,I carried a heavy bag yesterday and when I get up today I felt a great shoulder pain.,Shoulder pain,43949040
no_clipping,1,no_noise,1,3.67,audible_speaker,1,6338946,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_6338946_30170394.wav&key=test_key_TISTK,1249120_6338946_30170394.wav,i can't ride my car at night because i have blurry vision.,Blurry vision,44063565
no_clipping,1,no_noise,1,3.67,audible_speaker,1,6338946,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_6338946_43979955.wav&key=test_key_TISTK,1249120_6338946_43979955.wav,The severe pain in the stomach I feel,Stomach ache,43730599
no_clipping,1,no_noise,0.6806,3.67,audible_speaker,1,6338946,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_6338946_47713512.wav&key=test_key_TISTK,1249120_6338946_47713512.wav,"I fell through a window while I was cleaning it and I have a shard of glass stuck in my left eye, I think it is pretty serious, please help!",Open wound,44130352
no_clipping,1,no_noise,1,3.67,audible_speaker,1,6338946,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_6338946_49886993.wav&key=test_key_TISTK,1249120_6338946_49886993.wav,my left side aches much,Internal pain,44088126
no_clipping,1,no_noise,1,3.67,audible_speaker,1,6338946,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_6338946_50763375.wav&key=test_key_TISTK,1249120_6338946_50763375.wav,"When I stand up, I feel like I'm going to fall down instantly",Feeling dizzy,44164300
no_clipping,1,no_noise,1,3.67,audible_speaker,1,6338946,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_6338946_52491866.wav&key=test_key_TISTK,1249120_6338946_52491866.wav,There are some pimples on my face that bother me a lot,Acne,41918114
no_clipping,1,no_noise,1,3.67,audible_speaker,1,6338946,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_6338946_73054929.wav&key=test_key_TISTK,1249120_6338946_73054929.wav,I feel pain in my shoulders when I write on the keyboard.,Shoulder pain,40632132
no_clipping,1,no_noise,1,3.67,audible_speaker,1,6338946,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_6338946_75803650.wav&key=test_key_TISTK,1249120_6338946_75803650.wav,I feel pain in the knee,Knee pain,43730599
no_clipping,1,no_noise,1,3.67,audible_speaker,1,6338946,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_6338946_85710292.wav&key=test_key_TISTK,1249120_6338946_85710292.wav,"The last time I clipped my toenails, I cut them too short and now I have an infected nail.",Infected wound,44130352
no_clipping,1,no_noise,0.6597,3.67,audible_speaker,1,6338946,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_6338946_93472974.wav&key=test_key_TISTK,1249120_6338946_93472974.wav,My back is hurting so much.,Back pain,34987462
no_clipping,1,no_noise,0.6944,3.67,audible_speaker,1,6338946,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_6338946_97962298.wav&key=test_key_TISTK,1249120_6338946_97962298.wav,I can't walk because i have a great foot ache,Foot ache,44150058
no_clipping,1,no_noise,1,3.67,audible_speaker,1,6338946,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_6338946_99675257.wav&key=test_key_TISTK,1249120_6338946_99675257.wav,I've always been very active but now I just don't have the strength or energy to go for even a short walk.,Body feels weak,19638651
no_clipping,1,no_noise,0.6875,4,audible_speaker,1,14353703,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_14353703_106041220.wav&key=test_key_TISTK,1249120_14353703_106041220.wav,i was watching tv and suddenly have blurry vision,Blurry vision,44063565
no_clipping,1,no_noise,1,4,audible_speaker,1,14353703,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_14353703_11074766.wav&key=test_key_TISTK,1249120_14353703_11074766.wav,I do not know why I feel cold,Feeling cold,43730599
no_clipping,1,no_noise,0.6739,4,audible_speaker,1,14353703,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_14353703_18061815.wav&key=test_key_TISTK,1249120_14353703_18061815.wav,I have terrible pain in my heart,Heart hurts,43730599
no_clipping,1,no_noise,1,4,audible_speaker,1,14353703,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_14353703_26349751.wav&key=test_key_TISTK,1249120_14353703_26349751.wav,I feel something hurt me in taking breath and I cant take my breath,Hard to breath,43318517
no_clipping,1,no_noise,0.6641,4,audible_speaker,1,14353703,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_14353703_55737772.wav&key=test_key_TISTK,1249120_14353703_55737772.wav,I feel weak all over.,Body feels weak,44140394
no_clipping,1,no_noise,1,4,audible_speaker,1,14353703,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_14353703_97034137.wav&key=test_key_TISTK,1249120_14353703_97034137.wav,"I started taking swimming lessons and I guess I swallowed too much water through my nose, because this sinusitis is killing me now.",Injury from sports,44130352
no_clipping,1,no_noise,1,4,audible_speaker,1,15004831,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15004831_108516031.wav&key=test_key_TISTK,1249120_15004831_108516031.wav,When I do hard exercises I feel great pain in my muscles.,Muscle pain,43949040
no_clipping,1,no_noise,1,4,audible_speaker,1,15004831,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15004831_109863958.wav&key=test_key_TISTK,1249120_15004831_109863958.wav,i have difficulty moving my neck,Neck pain,44088126
no_clipping,1,no_noise,0.6739,4,audible_speaker,1,15004831,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15004831_43783926.wav&key=test_key_TISTK,1249120_15004831_43783926.wav,"when i get up, i feel dizzy and fall down.",Feeling dizzy,44063565
no_clipping,1,no_noise,0.6809,4,audible_speaker,1,15004831,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15004831_53829738.wav&key=test_key_TISTK,1249120_15004831_53829738.wav,My skin is itching.,Skin issue,34987462
no_clipping,1,no_noise,0.6809,4,audible_speaker,1,15004831,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15004831_53846275.wav&key=test_key_TISTK,1249120_15004831_53846275.wav,I had a cold the last time I travelled by plane and I still have a discomfort in my ears.,Ear ache,44130352
no_clipping,1,no_noise,0.6809,4,audible_speaker,1,15004831,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15004831_83170404.wav&key=test_key_TISTK,1249120_15004831_83170404.wav,There is this pain that radiates from my chest up to my left arm.,Heart hurts,44130352
no_clipping,1,no_noise,1,4,audible_speaker,1,15004831,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15004831_91499716.wav&key=test_key_TISTK,1249120_15004831_91499716.wav,I feel pain in my right shoulder after the tennis match.,Injury from sports,40632132
no_clipping,1,no_noise,1,4,audible_speaker,1,15004831,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15004831_97118440.wav&key=test_key_TISTK,1249120_15004831_97118440.wav,my hair falling out,Hair falling out,44266645
